Country Name,Country Code,Series Name,Series Code,2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Afghanistan,AFG,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,10894252.3,6154687.8,8030776.5,10739033.8,10431611.1,10326866.7,14838606.9,25140754.4,42203307.6,56555850.6,60167162.6,63637789.7,63291845.8,55563662.9,..
Afghanistan,AFG,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,19.9958939998468,15.3347224994822,13.9744046663103,12.8818439190818,12.5420404084005,12.3513412362578,12.9282981633183,14.2661285793237,14.3945431234524,14.4449502912282,13.581580189253,..
Afghanistan,AFG,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,..,..,920022562.7,1902610499.2,1994506003,2106108788.4,1975547213.6,2032464249.9,2079790573.1,2106231511.1,2020951888.7,2008954793.3,1964505964.6,1997566648.7,1970427923.6,1964900688.1,..
Afghanistan,AFG,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,..,..,..,..,..,..,..,..,..,..,..,19000000,15000000,16000000,21543000,21293000,..
Afghanistan,AFG,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,..,..,920022562.7,1902610499.2,1994506003,2106108788.4,1975547213.6,2032464249.9,2079790573.1,2106231511.1,2020951888.7,1989954793.3,1949505964.6,1981566648.7,1948884923.6,1943607688.1,..
Afghanistan,AFG,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,..,..,19149951.9,21653848.1,18364190.3,21352709.1,105067801.3,80311627,113208153.5,105900007.2,174074254.5,287800758.1,354559350.4,469566085,433736004,419862000,..
Afghanistan,AFG,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,979344507.8,2023034713.1,2143951791.1,2480214113.7,2435844906,2485331046.1,2580631877.8,2587774889.5,2529865267.8,2596917266.2,2596050086.4,2751986638.9,2678760424.2,2661685956.5,..
Afghanistan,AFG,Present value of external debt (current US$),DT.DOD.PVLX.CD,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,1943399417.26643,..
Afghanistan,AFG,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.91643471721172,..
Afghanistan,AFG,"Present value of external debt (% of exports of goods, services and primary income)",DT.DOD.PVLX.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,104.01757396607,..
Afghanistan,AFG,"Short-term debt (% of exports of goods, services and primary income)",DT.DOD.DSTC.XP.ZS,..,..,..,..,0.921137595073863,0.969679683785938,3.82537103357233,2.51643907547447,4.56433730696889,6.68289917859344,7.99432260271021,16.8868553044412,25.77018896522,32.3295836952083,22.8413596100541,22.469719458125,..
Afghanistan,AFG,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,..,..,1.9553,1.0703,0.8565,0.8609,4.3134,3.2314,4.3868,4.0923,6.8807,11.0823,13.6576,17.0628,16.1916,15.7742,..
Afghanistan,AFG,Short-term debt (% of total reserves),DT.DOD.DSTC.IR.ZS,..,..,..,..,0.60363357492882,0.500545382222191,2.03523498347119,1.26581811096506,1.58282068553998,1.45293355210597,2.31218836672432,4.12501296057459,4.86904294176967,5.79905881440043,5.28515663676075,4.9409155902724,..
Afghanistan,AFG,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,0.402819292924976,0.487686262693032,0.379800304581339,0.323576197641919,0.598264391416967,1.58652611431531,1.93817780133484,3.31844318968037,4.37308774385413,4.38145622949794,3.33306849551252,2.97396271923147,..
Afghanistan,AFG,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..,..,0.0865798562882917,0.0656716119478225,0.0580654293207435,0.0740704707649951,0.121848449361511,0.206045539299882,0.281553405238512,0.330637872674567,0.33286386467245,0.341295010243847,0.283516880088117,..
Afghanistan,AFG,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,..,..,..,..,141.900322047184,171.996793207284,211.936350875024,255.283575583065,277.15322201723,281.659070906032,297.586989135739,268.663397353037,280.499616022612,294.234021395487,306.361182290885,319.258392395823,..
Afghanistan,AFG,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,..,..,..,..,-238376258.640059,277627586.221436,-577708206.772323,-2246921171.24519,-5150161881.41159,-5095040596.60647,-3232893168.37268,-4192816422.82819,-2708462935.14897,-3554897942.49064,-3896837603.93393,-3791935256.04003,-3136120114.98308
Afghanistan,AFG,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,8.96753350012612,7.00919125001793,8.05270582231448,10.5750824702327,11.0919491573205,11.5101607150307,10.2006246425162,9.40560933162746,8.61373050462046,10.1311181683697,12.678009904576,13.0392622227544,..,..,..
Afghanistan,AFG,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,..,..,-11.6151395323031,-7.2151752293674,-5.55502199403893,-6.00758305914186,-6.86373515568696,-7.60054085014712,-6.50721610801864,-6.44976232342758,-4.60734283653133,-4.45565732618117,-5.2286090288737,-6.54614558321633,-9.1889368207667,-8.3194745575249,-8.39918984936372
Albania,ALB,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,69.637669633181,63.6691535959585,70.5807880900052,73.3202469198429,79.8644448747259,80.7355753879892,..,..,..,..
Albania,ALB,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-4.98178565576437,-7.09724273654265,-7.54157687280433,-10.7781057760347,-15.6285282209844,-15.3804650385538,-11.3658640510046,-12.9330964260384,-10.2001794975741,-9.27419308993992,-10.775401897152,-8.60488560166004,-7.59082537995602,-7.54424773522478,-6.66955117006572,-7.97328348634022,-8.90047537034138
Albania,ALB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,22.2175512676614,23.0129901117958,25.2095968180952,28.2478672596633,25.3024021398457,25.2407157401832,27.9794485454508,29.2415007417055,28.9374866944749,28.9163537436855,28.2129788388934,27.267393304466,28.9778642158267,31.5698206428859,31.5915741366206,31.5402162770969,23.249921309893
